Indicador,Data,Suavizada,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
IPCA Livres,2021-09-23,S,3.6303,3.5997,0.3471,3.1211,4.2223,14,0
IPCA Livres,2021-09-24,N,3.7724,3.778,0.3335,3.1953,4.2655,6,1
IPCA Livres,2021-09-24,S,3.7019,3.6582,0.3402,3.1385,4.2194,6,1
IPCA Livres,2021-09-24,N,3.6936,3.6999,0.3358,3.1953,4.2655,15,0
IPCA Livres,2021-09-24,S,3.648,3.6526,0.3538,3.1161,4.2194,15,0
IPCA Livres,2021-09-27,N,3.7826,3.835,0.3644,3.1953,4.2655,5,1
IPCA Livres,2021-09-27,S,3.6985,3.6317,0.374,3.1279,4.2107,5,1
IPCA Livres,2021-09-27,N,3.6936,3.6999,0.3358,3.1953,4.2655,15,0
IPCA Livres,2021-09-27,S,3.6394,3.6317,0.3578,3.1012,4.2107,15,0
IPCA Livres,2021-09-28,N,3.7932,3.8404,0.3335,3.1953,4.2655,6,1
IPCA Livres,2021-09-28,S,3.7277,3.7585,0.3503,3.1243,4.2078,6,1
IPCA Livres,2021-09-28,N,3.6936,3.6999,0.3358,3.1953,4.2655,15,0
IPCA Livres,2021-09-28,S,3.6366,3.621,0.3592,3.0962,4.2078,15,0
IPCA Livres,2021-09-29,N,3.7756,3.8404,0.3101,3.1953,4.1602,6,1
IPCA Livres,2021-09-29,S,3.7086,3.7544,0.3311,3.1208,4.1097,6,1
IPCA Livres,2021-09-29,N,3.6866,3.6999,0.3247,3.1953,4.2082,15,0
IPCA Livres,2021-09-29,S,3.6274,3.6103,0.3512,3.0913,4.2007,15,0
IPCA Livres,2021-09-30,N,3.7678,3.835,0.2878,3.1953,4.1602,7,1
IPCA Livres,2021-09-30,S,3.6942,3.6269,0.3091,3.1172,4.1073,7,1
IPCA Livres,2021-09-30,N,3.6866,3.6999,0.3247,3.1953,4.2082,15,0
IPCA Livres,2021-09-30,S,3.6246,3.5997,0.3527,3.0863,4.2003,15,0
IPCA Livres,2021-10-01,N,3.8152,3.8553,0.3159,3.1953,4.1602,6,1
IPCA Livres,2021-10-01,S,3.7389,3.8225,0.3186,3.1137,4.1048,6,1
IPCA Livres,2021-10-01,N,3.7217,3.721,0.3406,3.1953,4.2082,15,0
IPCA Livres,2021-10-01,S,3.6601,3.6917,0.3624,3.0814,4.2,15,0
IPCA Livres,2021-10-04,N,3.8134,3.8458,0.2925,3.1953,4.1602,7,1
IPCA Livres,2021-10-04,S,3.7356,3.7752,0.2967,3.1031,4.0976,7,1
IPCA Livres,2021-10-04,N,3.7268,3.762,0.3304,3.1953,4.2082,16,0
IPCA Livres,2021-10-04,S,3.6598,3.708,0.3554,3.0665,4.1989,16,0
IPCA Livres,2021-10-05,N,3.808,3.8339,0.3157,3.1953,4.1602,6,1
IPCA Livres,2021-10-05,S,3.7025,3.7471,0.311,3.0995,4.0952,6,1
IPCA Livres,2021-10-05,N,3.7268,3.762,0.3304,3.1953,4.2082,16,0
IPCA Livres,2021-10-05,S,3.6572,3.7052,0.3566,3.0615,4.1986,16,0
IPCA Livres,2021-10-06,N,3.7376,3.803,0.2997,3.1953,4.1039,5,1
IPCA Livres,2021-10-06,S,3.6197,3.7147,0.2805,3.096,3.9136,5,1
IPCA Livres,2021-10-06,N,3.7268,3.762,0.3304,3.1953,4.2082,16,0
IPCA Livres,2021-10-06,S,3.6547,3.7023,0.3578,3.0565,4.1982,16,0
IPCA Livres,2021-10-07,N,3.8144,3.8553,0.2995,3.1953,4.1039,6,1
IPCA Livres,2021-10-07,S,3.7455,3.8394,0.3142,3.0924,4.0739,6,1
IPCA Livres,2021-10-07,N,3.7268,3.762,0.3304,3.1953,4.2082,16,0
IPCA Livres,2021-10-07,S,3.6521,3.6995,0.359,3.0516,4.1978,16,0
IPCA Livres,2021-10-08,N,3.9267,3.9184,0.4203,3.2876,4.5817,5,1
IPCA Livres,2021-10-08,S,3.9358,3.9358,0.6463,3.2895,4.582,2,1
IPCA Livres,2021-10-08,N,3.7182,3.7094,0.3964,3.0516,4.5817,17,0
IPCA Livres,2021-10-08,S,3.9358,3.9358,0.6463,3.2895,4.582,2,0
IPCA Livres,2021-10-11,N,3.9421,3.9184,0.4157,3.2876,4.5817,5,1
IPCA Livres,2021-10-11,S,3.9116,3.8566,0.5272,3.2951,4.583,3,1
IPCA Livres,2021-10-11,N,3.7041,3.7094,0.387,3.0516,4.5817,17,0
IPCA Livres,2021-10-11,S,3.9116,3.8566,0.5272,3.2951,4.583,3,0
IPCA Livres,2021-10-13,N,3.9421,3.9184,0.4157,3.2876,4.5817,5,1
IPCA Livres,2021-10-13,S,3.9143,3.8603,0.5259,3.2989,4.5836,3,1
IPCA Livres,2021-10-13,N,3.7041,3.7094,0.387,3.0516,4.5817,17,0
IPCA Livres,2021-10-13,S,3.9143,3.8603,0.5259,3.2989,4.5836,3,0
IPCA Livres,2021-10-14,N,3.9421,3.9184,0.4157,3.2876,4.5817,5,1
IPCA Livres,2021-10-14,S,3.9156,3.8622,0.5252,3.3007,4.5839,3,1
IPCA Livres,2021-10-14,N,3.7041,3.7094,0.387,3.0516,4.5817,17,0
IPCA Livres,2021-10-14,S,3.9156,3.8622,0.5252,3.3007,4.5839,3,0
IPCA Livres,2021-10-15,N,3.7846,3.7074,0.5246,3.1418,4.5817,4,1
IPCA Livres,2021-10-15,S,3.7933,3.7199,0.5227,3.1493,4.5842,4,1
IPCA Livres,2021-10-15,N,3.7204,3.7094,0.3747,3.0516,4.5817,17,0
IPCA Livres,2021-10-15,S,3.7933,3.7199,0.5227,3.1493,4.5842,4,0
IPCA Livres,2021-10-18,N,3.6131,3.5656,0.4056,3.1418,4.132,3,1
IPCA Livres,2021-10-18,S,3.6146,3.5794,0.3928,3.1521,4.1124,3,1
IPCA Livres,2021-10-18,N,3.8516,3.9068,0.3516,3.1418,4.5817,11,0
IPCA Livres,2021-10-18,S,3.8573,3.8459,0.5407,3.1521,4.5852,4,0
IPCA Livres,2021-10-19,N,3.7671,3.8488,0.4411,3.1418,4.2291,4,1
IPCA Livres,2021-10-19,S,3.7494,3.8456,0.4117,3.153,4.1535,4,1
IPCA Livres,2021-10-19,N,3.8831,3.9126,0.3524,3.1418,4.5817,12,0
IPCA Livres,2021-10-19,S,3.9166,4.1106,0.4974,3.153,4.5855,5,0
IPCA Livres,2021-10-20,N,3.7671,3.8488,0.4411,3.1418,4.2291,4,1
IPCA Livres,2021-10-20,S,3.748,3.8454,0.4093,3.154,4.1472,4,1
IPCA Livres,2021-10-20,N,3.8831,3.9126,0.3524,3.1418,4.5817,12,0
IPCA Livres,2021-10-20,S,3.9155,4.1088,0.4963,3.154,4.5858,5,0
IPCA Livres,2021-10-21,N,3.6425,3.5656,0.4666,3.1418,4.2291,5,1
IPCA Livres,2021-10-21,S,3.6269,3.5831,0.4355,3.1485,4.141,5,1
IPCA Livres,2021-10-21,N,3.8262,3.9068,0.3917,3.1418,4.5817,13,0
IPCA Livres,2021-10-21,S,3.7868,3.8451,0.5347,3.1485,4.5861,6,0
IPCA Livres,2021-10-22,N,3.9305,3.9264,0.5779,2.9897,5.5033,19,1
IPCA Livres,2021-10-22,S,3.8991,3.8437,0.5739,2.985,5.4794,19,1
IPCA Livres,2021-10-22,N,3.8869,3.8665,0.5621,2.9897,5.5033,22,0
IPCA Livres,2021-10-22,S,3.862,3.8315,0.5823,2.985,5.4794,20,0
IPCA Livres,2021-10-25,N,3.8581,3.7677,0.5836,2.9897,5.5033,22,1
IPCA Livres,2021-10-25,S,3.8206,3.7254,0.5802,2.9841,5.4747,22,1
IPCA Livres,2021-10-25,N,3.857,3.7933,0.5592,2.9897,5.5033,24,0
IPCA Livres,2021-10-25,S,3.8206,3.7254,0.5802,2.9841,5.4747,22,0
IPCA Livres,2021-10-26,N,3.8581,3.7677,0.5836,2.9897,5.5033,22,1
IPCA Livres,2021-10-26,S,3.8185,3.7238,0.5801,2.9838,5.4731,22,1
IPCA Livres,2021-10-26,N,3.857,3.7933,0.5592,2.9897,5.5033,24,0
IPCA Livres,2021-10-26,S,3.8185,3.7238,0.5801,2.9838,5.4731,22,0
IPCA Livres,2021-10-27,N,3.8605,3.7677,0.5859,2.9897,5.5033,22,1
IPCA Livres,2021-10-27,S,3.8179,3.7199,0.5815,2.9835,5.4715,22,1
IPCA Livres,2021-10-27,N,3.8592,3.7933,0.5613,2.9897,5.5033,24,0
IPCA Livres,2021-10-27,S,3.8179,3.7199,0.5815,2.9835,5.4715,22,0
IPCA Livres,2021-10-28,N,3.9083,3.8705,0.5681,2.9897,5.5033,22,1
IPCA Livres,2021-10-28,S,3.8514,3.8136,0.5633,2.9832,5.4699,22,1
IPCA Livres,2021-10-28,N,3.8708,3.7933,0.5653,2.9897,5.5033,24,0
IPCA Livres,2021-10-28,S,3.8209,3.8061,0.5691,2.9832,5.4699,23,0
IPCA Livres,2021-10-29,N,3.8947,3.6056,0.628,3.1932,5.1444,9,1
IPCA Livres,2021-10-29,S,3.8401,3.585,0.6308,3.2138,5.1583,9,1
IPCA Livres,2021-10-29,N,3.8714,3.7464,0.6138,2.9897,5.5033,24,0
IPCA Livres,2021-10-29,S,3.8184,3.6243,0.6211,2.9829,5.4683,23,0
IPCA Livres,2021-11-01,N,3.9858,4.0058,0.642,2.996,5.1444,8,1
IPCA Livres,2021-11-01,S,3.9414,3.8529,0.6327,3.0193,5.1602,8,1
IPCA Livres,2021-11-01,N,3.8364,3.7208,0.6254,2.9897,5.5033,25,0
IPCA Livres,2021-11-01,S,3.7776,3.6037,0.6282,2.9819,5.4635,24,0
IPCA Livres,2021-11-03,N,3.9873,3.9995,0.6053,2.996,5.1444,9,1
IPCA Livres,2021-11-03,S,3.9379,3.8407,0.6327,3.0211,5.1615,8,1
IPCA Livres,2021-11-03,N,3.8455,3.7208,0.6261,2.9897,5.5033,25,0
IPCA Livres,2021-11-03,S,3.7727,3.5984,0.6278,2.9813,5.4603,24,0
IPCA Livres,2021-11-04,N,3.8708,3.8145,0.64,2.996,5.1444,7,1
IPCA Livres,2021-11-04,S,3.7953,3.7014,0.6738,3.0221,5.1621,6,1
IPCA Livres,2021-11-04,N,3.8455,3.7208,0.6261,2.9897,5.5033,25,0
IPCA Livres,2021-11-04,S,3.7702,3.5972,0.6276,2.981,5.4588,24,0
IPCA Livres,2021-11-05,N,3.8513,3.7627,0.6402,2.996,5.1444,10,1
IPCA Livres,2021-11-05,S,3.8178,3.6396,0.6696,3.023,5.1628,9,1
IPCA Livres,2021-11-05,N,3.8419,3.7159,0.6114,2.996,5.5033,26,0
IPCA Livres,2021-11-05,S,3.7639,3.6133,0.6128,3.021,5.4572,25,0
IPCA Livres,2021-11-08,N,3.8125,3.7109,0.6226,2.996,5.1444,11,1
IPCA Livres,2021-11-08,S,3.7728,3.6039,0.6481,3.0211,5.1647,10,1
IPCA Livres,2021-11-08,N,3.8423,3.7159,0.6111,2.996,5.5033,26,0
IPCA Livres,2021-11-08,S,3.7609,3.6086,0.6095,3.02,5.4524,25,0
IPCA Livres,2021-11-09,N,3.8343,3.7627,0.6005,2.996,5.1444,12,1
IPCA Livres,2021-11-09,S,3.7996,3.6298,0.6239,3.0205,5.1653,11,1
IPCA Livres,2021-11-09,N,3.8423,3.7159,0.6111,2.996,5.5033,26,0
IPCA Livres,2021-11-09,S,3.7586,3.607,0.6093,3.0197,5.4508,25,0
IPCA Livres,2021-11-10,N,3.8099,3.6298,0.6171,3.0205,5.1653,11,1
IPCA Livres,2021-11-10,S,3.4509,3.4509,0.0,3.4509,3.4509,1,1
IPCA Livres,2021-11-10,N,3.7631,3.607,0.6066,3.0197,5.4508,25,0
IPCA Livres,2021-11-10,S,3.4509,3.4509,0.0,3.4509,3.4509,1,0
IPCA Livres,2021-11-11,N,3.8099,3.6298,0.6171,3.0205,5.1653,11,1
IPCA Livres,2021-11-11,S,3.4498,3.4498,0.0,3.4498,3.4498,1,1
IPCA Livres,2021-11-11,N,3.7631,3.607,0.6066,3.0197,5.4508,25,0
IPCA Livres,2021-11-11,S,3.4498,3.4498,0.0,3.4498,3.4498,1,0
IPCA Livres,2021-11-12,N,3.9426,3.6586,0.5837,3.4519,5.3858,9,1
IPCA Livres,2021-11-12,S,3.9458,3.5869,0.7322,3.4488,5.3858,5,1
IPCA Livres,2021-11-12,N,3.8135,3.6586,0.6057,3.0197,5.4508,25,0
IPCA Livres,2021-11-12,S,3.9458,3.5869,0.7322,3.4488,5.3858,5,0
IPCA Livres,2021-11-16,N,3.9817,3.7458,0.6079,3.4519,5.3858,8,1
IPCA Livres,2021-11-16,S,3.9436,3.591,0.7331,3.4447,5.3858,5,1
IPCA Livres,2021-11-16,N,3.8135,3.6586,0.6057,3.0197,5.4508,25,0
IPCA Livres,2021-11-16,S,3.9436,3.591,0.7331,3.4447,5.3858,5,0
IPCA Livres,2021-11-17,N,3.9489,3.7351,0.6091,3.4519,5.3858,8,1
IPCA Livres,2021-11-17,S,3.9265,3.7056,0.6705,3.4436,5.3858,6,1
IPCA Livres,2021-11-17,N,3.8134,3.6948,0.5939,3.0197,5.4508,26,0
IPCA Livres,2021-11-17,S,3.9265,3.7056,0.6705,3.4436,5.3858,6,0
IPCA Livres,2021-11-18,N,3.8985,3.7832,0.5971,3.1639,5.3858,13,1
IPCA Livres,2021-11-18,S,3.8215,3.6727,0.6395,3.1485,5.3858,10,1
IPCA Livres,2021-11-18,N,3.818,3.6948,0.6059,3.0197,5.4508,26,0
IPCA Livres,2021-11-18,S,3.8215,3.6727,0.6395,3.1485,5.3858,10,0
IPCA Livres,2021-11-19,N,3.909,3.7832,0.6027,3.0205,5.4508,23,1
IPCA Livres,2021-11-19,S,3.8861,3.7484,0.6602,3.0239,5.4158,18,1
IPCA Livres,2021-11-19,N,3.8426,3.7571,0.6079,3.0197,5.4508,26,0
IPCA Livres,2021-11-19,S,3.8861,3.7484,0.6602,3.0239,5.4158,18,0
IPCA Livres,2021-11-22,N,3.9204,3.7974,0.6138,3.0205,5.4508,22,1
IPCA Livres,2021-11-22,S,3.8835,3.7459,0.6591,3.0249,5.4053,18,1
IPCA Livres,2021-11-22,N,3.9055,3.7974,0.5902,3.0205,5.4508,24,0
IPCA Livres,2021-11-22,S,3.8835,3.7459,0.6591,3.0249,5.4053,18,0
IPCA Livres,2021-11-23,N,3.9204,3.7974,0.6138,3.0205,5.4508,22,1
IPCA Livres,2021-11-23,S,3.8827,3.745,0.6588,3.0253,5.4018,18,1
IPCA Livres,2021-11-23,N,3.9055,3.7974,0.5902,3.0205,5.4508,24,0
IPCA Livres,2021-11-23,S,3.8827,3.745,0.6588,3.0253,5.4018,18,0
IPCA Livres,2021-11-24,N,3.9256,3.7832,0.6278,3.0205,5.4508,21,1
IPCA Livres,2021-11-24,S,3.8824,3.7315,0.6775,3.0256,5.3983,17,1
IPCA Livres,2021-11-24,N,3.9055,3.7974,0.5902,3.0205,5.4508,24,0
IPCA Livres,2021-11-24,S,3.8818,3.7441,0.6584,3.0256,5.3983,18,0
IPCA Livres,2021-11-25,N,3.9843,3.8122,0.6304,3.0205,5.4508,17,1
IPCA Livres,2021-11-25,S,3.9512,3.7585,0.6956,3.026,5.3948,13,1
IPCA Livres,2021-11-25,N,3.9055,3.7974,0.5902,3.0205,5.4508,24,0
IPCA Livres,2021-11-25,S,3.8809,3.7433,0.6581,3.026,5.3948,18,0
IPCA Livres,2021-11-26,N,4.0517,3.7049,0.7098,3.4519,5.4909,6,1
IPCA Livres,2021-11-26,S,4.0161,3.5755,0.8468,3.4344,5.479,4,1
IPCA Livres,2021-11-26,N,3.9,3.7571,0.6044,3.0205,5.4909,24,0
IPCA Livres,2021-11-26,S,3.8723,3.6671,0.674,3.0263,5.479,18,0
IPCA Livres,2021-11-29,N,4.0552,3.8249,0.6572,3.4519,5.4909,7,1
IPCA Livres,2021-11-29,S,4.0226,3.6044,0.7577,3.4313,5.4769,5,1
IPCA Livres,2021-11-29,N,3.9071,3.7832,0.5932,3.0205,5.4909,25,0
IPCA Livres,2021-11-29,S,3.8794,3.7143,0.6563,3.0273,5.4769,19,0
IPCA Livres,2021-11-30,N,4.0552,3.8249,0.6572,3.4519,5.4909,7,1
IPCA Livres,2021-11-30,S,4.0218,3.6055,0.7577,3.4302,5.4762,5,1
IPCA Livres,2021-11-30,N,3.9071,3.7832,0.5932,3.0205,5.4909,25,0
IPCA Livres,2021-11-30,S,3.8785,3.7108,0.6559,3.0277,5.4762,19,0
IPCA Livres,2021-12-01,N,4.0056,3.7415,0.6286,3.4519,5.4909,8,1
IPCA Livres,2021-12-01,S,3.9467,3.5907,0.7114,3.4292,5.4755,6,1
IPCA Livres,2021-12-01,N,3.8975,3.7571,0.5836,3.0205,5.4909,26,0
IPCA Livres,2021-12-01,S,3.8624,3.657,0.6424,3.028,5.4755,20,0
IPCA Livres,2021-12-02,N,4.0056,3.7415,0.6286,3.4519,5.4909,8,1
IPCA Livres,2021-12-02,S,3.9454,3.5893,0.7117,3.4282,5.4748,6,1
IPCA Livres,2021-12-02,N,3.8975,3.7571,0.5836,3.0205,5.4909,26,0
IPCA Livres,2021-12-02,S,3.8613,3.6557,0.6422,3.0284,5.4748,20,0
IPCA Livres,2021-12-03,N,3.8552,3.7825,0.5645,3.0205,5.4803,17,1
IPCA Livres,2021-12-03,S,3.7793,3.588,0.5962,3.0287,5.4803,14,1
IPCA Livres,2021-12-03,N,3.9219,3.7974,0.5895,3.0205,5.4803,26,0
IPCA Livres,2021-12-03,S,3.8917,3.8238,0.6296,3.0287,5.4803,21,0
IPCA Livres,2021-12-06,N,3.8267,3.7203,0.561,3.0205,5.4803,18,1
IPCA Livres,2021-12-06,S,3.7466,3.5559,0.5862,3.0297,5.4803,15,1
IPCA Livres,2021-12-06,N,3.9039,3.7829,0.5996,3.0205,5.4803,26,0
IPCA Livres,2021-12-06,S,3.8597,3.6902,0.6394,3.0297,5.4803,21,0
IPCA Livres,2021-12-07,N,3.8722,3.7825,0.5792,3.0205,5.4803,19,1
IPCA Livres,2021-12-07,S,3.8072,3.5824,0.6156,3.0301,5.4803,16,1
IPCA Livres,2021-12-07,N,3.91,3.7829,0.6068,3.0205,5.4803,26,0
IPCA Livres,2021-12-07,S,3.8677,3.6867,0.6503,3.0301,5.4803,21,0
IPCA Livres,2021-12-08,N,3.8722,3.7825,0.5792,3.0205,5.4803,19,1
IPCA Livres,2021-12-08,S,3.8064,3.581,0.6157,3.0304,5.4803,16,1
IPCA Livres,2021-12-08,N,3.91,3.7829,0.6068,3.0205,5.4803,26,0
IPCA Livres,2021-12-08,S,3.8662,3.6833,0.6501,3.0304,5.4803,21,0
IPCA Livres,2021-12-09,N,3.8841,3.8037,0.5928,3.0205,5.4803,18,1
IPCA Livres,2021-12-09,S,3.8229,3.6147,0.6322,3.0308,5.4803,15,1
IPCA Livres,2021-12-09,N,3.91,3.7829,0.6068,3.0205,5.4803,26,0
IPCA Livres,2021-12-09,S,3.8647,3.6798,0.6498,3.0308,5.4803,21,0
IPCA Livres,2021-12-10,N,3.8884,3.6147,0.8465,2.7636,5.4065,7,1
IPCA Livres,2021-12-10,S,3.9282,3.6898,0.9026,2.762,5.3937,6,1
IPCA Livres,2021-12-10,N,3.8076,3.6473,0.6694,2.7636,5.4065,22,0
IPCA Livres,2021-12-10,S,3.807,3.6742,0.6797,2.762,5.3937,21,0
IPCA Livres,2021-12-13,N,3.8734,3.7921,0.806,2.7636,5.4065,8,1
IPCA Livres,2021-12-13,S,3.8814,3.9107,0.841,2.7572,5.3556,7,1
IPCA Livres,2021-12-13,N,3.8116,3.7244,0.6746,2.7636,5.4065,22,0
IPCA Livres,2021-12-13,S,3.7798,3.7546,0.6732,2.7572,5.3556,21,0
IPCA Livres,2021-12-14,N,3.7505,3.6147,0.7884,2.7636,5.4065,7,1
IPCA Livres,2021-12-14,S,3.7406,3.5862,0.8328,2.7556,5.3429,6,1
IPCA Livres,2021-12-14,N,3.8116,3.7244,0.6746,2.7636,5.4065,22,0
IPCA Livres,2021-12-14,S,3.7695,3.7348,0.6695,2.7556,5.3429,21,0
IPCA Livres,2021-12-15,N,3.7505,3.6147,0.7884,2.7636,5.4065,7,1
IPCA Livres,2021-12-15,S,3.7341,3.5745,0.8295,2.754,5.3301,6,1
IPCA Livres,2021-12-15,N,3.8116,3.7244,0.6746,2.7636,5.4065,22,0
IPCA Livres,2021-12-15,S,3.7592,3.7149,0.6659,2.754,5.3301,21,0
IPCA Livres,2021-12-16,N,3.7505,3.6147,0.7884,2.7636,5.4065,7,1
IPCA Livres,2021-12-16,S,3.7276,3.5628,0.8263,2.7524,5.3174,6,1
IPCA Livres,2021-12-16,N,3.8116,3.7244,0.6746,2.7636,5.4065,22,0
IPCA Livres,2021-12-16,S,3.7489,3.6951,0.6624,2.7524,5.3174,21,0
IPCA Livres,2021-12-17,N,3.4804,3.3089,0.4794,2.7636,4.3328,10,1
IPCA Livres,2021-12-17,S,3.4178,3.2941,0.4182,2.7508,4.0232,10,1
IPCA Livres,2021-12-17,N,3.7337,3.7514,0.598,2.7636,5.3459,21,0
IPCA Livres,2021-12-17,S,3.6543,3.6459,0.5624,2.7508,5.2593,21,0
IPCA Livres,2021-12-20,N,3.472,3.4209,0.4694,2.7636,4.3328,9,1
IPCA Livres,2021-12-20,S,3.394,3.4138,0.3942,2.746,3.9966,9,1
IPCA Livres,2021-12-20,N,3.6119,3.5446,0.4836,2.7636,4.7343,19,0
IPCA Livres,2021-12-20,S,3.519,3.4948,0.431,2.746,4.6046,19,0
IPCA Livres,2021-12-21,N,3.4524,3.4209,0.4335,2.7636,4.3328,11,1
IPCA Livres,2021-12-21,S,3.3779,3.4131,0.3595,2.7444,3.9967,11,1
IPCA Livres,2021-12-21,N,3.612,3.5447,0.4836,2.7636,4.7343,19,0
IPCA Livres,2021-12-21,S,3.5154,3.5061,0.4265,2.7444,4.5928,19,0
IPCA Livres,2021-12-22,N,3.3803,3.1903,0.4325,2.7636,4.3328,12,1
IPCA Livres,2021-12-22,S,3.2969,3.1522,0.3555,2.7428,3.9967,12,1
IPCA Livres,2021-12-22,N,3.5859,3.5131,0.4969,2.7636,4.7343,19,0
IPCA Livres,2021-12-22,S,3.4793,3.4915,0.4347,2.7428,4.5811,19,0
IPCA Livres,2021-12-23,N,3.3518,3.1837,0.4714,2.6081,4.3328,15,1
IPCA Livres,2021-12-23,S,3.2547,3.1357,0.3962,2.5858,3.9968,15,1
IPCA Livres,2021-12-23,N,3.5207,3.5131,0.53,2.6081,4.7343,21,0
IPCA Livres,2021-12-23,S,3.4032,3.418,0.4628,2.5858,4.5693,21,0
IPCA Livres,2021-12-24,N,3.2965,3.2168,0.3736,2.6081,3.996,15,1
IPCA Livres,2021-12-24,S,3.227,3.1888,0.3571,2.5842,3.9968,15,1
IPCA Livres,2021-12-24,N,3.4663,3.3683,0.5063,2.6081,4.7343,22,0
IPCA Livres,2021-12-24,S,3.3498,3.2728,0.4349,2.5842,4.5575,22,0
IPCA Livres,2021-12-27,N,3.3354,3.2318,0.3922,2.6081,4.0184,16,1
IPCA Livres,2021-12-27,S,3.2429,3.2008,0.3639,2.5795,4.0164,16,1
IPCA Livres,2021-12-27,N,3.486,3.4898,0.5039,2.6081,4.7343,23,0
IPCA Livres,2021-12-27,S,3.3423,3.2887,0.422,2.5795,4.5222,23,0
IPCA Livres,2021-12-28,N,3.3313,3.2318,0.4136,2.6081,4.0184,14,1
IPCA Livres,2021-12-28,S,3.2258,3.1992,0.3815,2.5779,4.0163,14,1
IPCA Livres,2021-12-28,N,3.486,3.4898,0.5039,2.6081,4.7343,23,0
IPCA Livres,2021-12-28,S,3.3343,3.2774,0.4187,2.5779,4.5104,23,0
IPCA Livres,2021-12-29,N,3.3711,3.3683,0.434,2.6081,4.0184,12,1
IPCA Livres,2021-12-29,S,3.2586,3.2403,0.398,2.5763,4.0162,12,1
IPCA Livres,2021-12-29,N,3.486,3.4898,0.504,2.6081,4.7343,23,0
IPCA Livres,2021-12-29,S,3.3263,3.266,0.4156,2.5763,4.4987,23,0
IPCA Livres,2021-12-30,N,3.5272,3.4915,0.3132,3.1332,4.0184,10,1
IPCA Livres,2021-12-30,S,3.4026,3.286,0.326,2.9952,4.0161,10,1
IPCA Livres,2021-12-30,N,3.4899,3.4898,0.4965,2.6081,4.7343,25,0
IPCA Livres,2021-12-30,S,3.3352,3.2547,0.4154,2.5747,4.4869,25,0
IPCA Livres,2021-12-31,N,3.6379,3.767,0.3484,3.1332,4.0184,6,1
IPCA Livres,2021-12-31,S,3.4959,3.4611,0.3888,2.9847,4.016,6,1
IPCA Livres,2021-12-31,N,3.4899,3.4898,0.4965,2.6081,4.7343,25,0
IPCA Livres,2021-12-31,S,3.3278,3.2433,0.4132,2.5731,4.4751,25,0
IPCA Livres,2022-01-03,N,3.5124,3.4726,0.3348,3.1332,4.0184,7,1
IPCA Livres,2022-01-03,S,3.3915,3.2563,0.3819,2.9533,4.0157,7,1
IPCA Livres,2022-01-03,N,3.4754,3.4726,0.4915,2.6081,4.7343,25,0
IPCA Livres,2022-01-03,S,3.3047,3.2093,0.4073,2.5683,4.4398,25,0
IPCA Livres,2022-01-04,N,3.5124,3.4726,0.3348,3.1332,4.0184,7,1
IPCA Livres,2022-01-04,S,3.3867,3.2411,0.3847,2.9428,4.0156,7,1
IPCA Livres,2022-01-04,N,3.4754,3.4726,0.4915,2.6081,4.7343,25,0
IPCA Livres,2022-01-04,S,3.2979,3.205,0.4057,2.5667,4.4281,25,0
IPCA Livres,2022-01-05,N,3.4961,3.4726,0.3512,3.1014,4.0184,7,1
IPCA Livres,2022-01-05,S,3.3887,3.2259,0.38,2.9804,4.0155,7,1
IPCA Livres,2022-01-05,N,3.4754,3.4726,0.4915,2.6081,4.7343,25,0
IPCA Livres,2022-01-05,S,3.2911,3.2034,0.4043,2.5651,4.4163,25,0
IPCA Livres,2022-01-06,N,3.444,3.3282,0.3591,3.1014,4.0184,4,1
IPCA Livres,2022-01-06,S,3.3579,3.2202,0.3958,2.9759,4.0154,4,1
IPCA Livres,2022-01-06,N,3.4754,3.4726,0.4915,2.6081,4.7343,25,0
IPCA Livres,2022-01-06,S,3.2843,3.2018,0.403,2.5635,4.4046,25,0
IPCA Livres,2022-01-07,N,3.4777,3.1935,0.581,2.9173,5.1976,15,1
IPCA Livres,2022-01-07,S,3.3332,3.1463,0.4918,2.6297,4.6488,15,1
IPCA Livres,2022-01-07,N,3.4793,3.4812,0.5364,2.6081,5.1976,28,0
IPCA Livres,2022-01-07,S,3.2791,3.196,0.4249,2.5619,4.6488,28,0
IPCA Livres,2022-01-10,N,3.4669,3.1634,0.6078,2.9173,5.1976,14,1
IPCA Livres,2022-01-10,S,3.3174,3.1065,0.503,2.6,4.5922,14,1
IPCA Livres,2022-01-10,N,3.4637,3.4726,0.5333,2.6081,5.1976,29,0
IPCA Livres,2022-01-10,S,3.2522,3.1425,0.4128,2.5572,4.5922,29,0
IPCA Livres,2022-01-11,N,3.3317,3.1365,0.4966,2.6,4.5922,14,1
IPCA Livres,2022-01-11,S,3.2008,3.2008,0.0,3.2008,3.2008,1,1
IPCA Livres,2022-01-11,N,3.2591,3.15,0.4102,2.5572,4.5922,29,0
IPCA Livres,2022-01-11,S,3.2008,3.2008,0.0,3.2008,3.2008,1,0
IPCA Livres,2022-01-12,N,3.3605,3.15,0.504,2.6,4.5922,13,1
IPCA Livres,2022-01-12,S,3.2015,3.2015,0.0,3.2015,3.2015,1,1
IPCA Livres,2022-01-12,N,3.2591,3.15,0.4102,2.5572,4.5922,29,0
IPCA Livres,2022-01-12,S,3.2015,3.2015,0.0,3.2015,3.2015,1,0
