Indicador,Data,Reuniao,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
Selic,2024-05-24,R8/2024,10.1389,10.25,0.3579,9.0,10.5,81.0,1
Selic,2024-05-24,R8/2024,10.0227,10.0,0.4055,8.5,10.5,145.0,0
Selic,2024-05-24,R7/2024,10.1844,10.25,0.3081,9.25,10.5,80.0,1
Selic,2024-05-24,R7/2024,10.0729,10.25,0.3525,9.0,10.5,142.0,0
Selic,2024-05-24,R6/2024,10.2313,10.25,0.2645,9.5,10.5,80.0,1
Selic,2024-05-24,R6/2024,10.125,10.25,0.2978,9.5,10.5,142.0,0
Selic,2024-05-24,R5/2024,10.2656,10.25,0.2283,9.5,10.5,80.0,1
Selic,2024-05-24,R5/2024,10.1919,10.25,0.233,9.5,10.5,142.0,0
Selic,2024-05-24,R4/2024,10.3313,10.25,0.1519,9.75,10.5,80.0,1
Selic,2024-05-24,R4/2024,10.2975,10.25,0.1451,9.75,10.5,142.0,0
Selic,2024-05-23,R3/2026,9.0517,9.0,0.6495,7.0,10.5,58.0,1
Selic,2024-05-23,R3/2026,9.0571,9.0,0.7056,7.0,10.5,77.0,0
Selic,2024-05-23,R2/2026,9.0672,9.0,0.6298,7.0,10.5,67.0,1
Selic,2024-05-23,R2/2026,9.0333,9.0,0.6748,7.0,10.5,111.0,0
Selic,2024-05-23,R1/2026,9.0725,9.0,0.6484,7.0,10.5,69.0,1
Selic,2024-05-23,R1/2026,9.0538,9.0,0.6697,7.0,10.5,115.0,0
Selic,2024-05-23,R8/2025,9.1786,9.0,0.6542,7.5,10.5,84.0,1
Selic,2024-05-23,R8/2025,9.1609,9.0,0.6862,7.5,10.5,141.0,0
Selic,2024-05-23,R7/2025,9.2152,9.0,0.6374,7.5,10.5,79.0,1
Selic,2024-05-23,R7/2025,9.186,9.0,0.6612,7.5,10.5,134.0,0
Selic,2024-05-23,R6/2025,9.25,9.25,0.615,7.5,10.5,79.0,1
Selic,2024-05-23,R6/2025,9.2259,9.125,0.6355,7.5,10.5,134.0,0
Selic,2024-05-23,R5/2025,9.3323,9.25,0.5976,7.5,10.5,79.0,1
Selic,2024-05-23,R5/2025,9.3022,9.25,0.6192,7.5,10.5,134.0,0
Selic,2024-05-23,R4/2025,9.4778,9.5,0.5781,7.5,10.5,79.0,1
Selic,2024-05-23,R4/2025,9.4234,9.5,0.6026,7.5,10.5,134.0,0
Selic,2024-05-23,R3/2025,9.6392,9.75,0.5494,7.75,10.5,79.0,1
Selic,2024-05-23,R3/2025,9.5727,9.75,0.5721,7.5,10.5,134.0,0
Selic,2024-05-23,R2/2025,9.807,10.0,0.5015,8.0,10.5,79.0,1
Selic,2024-05-23,R2/2025,9.7347,9.75,0.5092,8.0,10.5,134.0,0
Selic,2024-05-23,R1/2025,9.9557,10.0,0.4461,8.5,10.5,79.0,1
Selic,2024-05-23,R1/2025,9.8786,10.0,0.4506,8.5,10.5,135.0,0
Selic,2024-05-23,R8/2024,10.05,10.25,0.4055,8.5,10.5,85.0,1
Selic,2024-05-23,R8/2024,9.964,10.0,0.4035,8.5,10.5,145.0,0
Selic,2024-05-23,R7/2024,10.1084,10.25,0.3343,9.0,10.5,83.0,1
Selic,2024-05-23,R7/2024,10.0113,10.0,0.3517,9.0,10.5,142.0,0
Selic,2024-05-23,R6/2024,10.1506,10.25,0.2903,9.5,10.5,83.0,1
Selic,2024-05-23,R6/2024,10.0634,10.0,0.2959,9.5,10.5,142.0,0
Selic,2024-05-23,R5/2024,10.2078,10.25,0.2323,9.5,10.5,83.0,1
Selic,2024-05-23,R5/2024,10.1444,10.0,0.2246,9.5,10.5,142.0,0
Selic,2024-05-23,R4/2024,10.3012,10.25,0.1491,9.75,10.5,83.0,1
Selic,2024-05-23,R4/2024,10.2729,10.25,0.1389,9.75,10.5,142.0,0
Selic,2024-05-22,R3/2026,9.0307,9.0,0.6607,7.0,10.5,57.0,1
Selic,2024-05-22,R3/2026,9.032,9.0,0.6977,7.0,10.5,75.0,0
Selic,2024-05-22,R2/2026,9.0522,9.0,0.6297,7.0,10.5,67.0,1
Selic,2024-05-22,R2/2026,9.0223,9.0,0.6686,7.0,10.5,110.0,0
Selic,2024-05-22,R1/2026,9.0616,9.0,0.6447,7.0,10.5,69.0,1
Selic,2024-05-22,R1/2026,9.0433,9.0,0.664,7.0,10.5,114.0,0
Selic,2024-05-22,R8/2025,9.1837,9.0,0.646,7.5,10.5,83.0,1
Selic,2024-05-22,R8/2025,9.1578,9.0,0.6786,7.5,10.5,139.0,0
Selic,2024-05-22,R7/2025,9.2244,9.125,0.6274,7.5,10.5,78.0,1
Selic,2024-05-22,R7/2025,9.1831,9.0,0.6527,7.5,10.5,132.0,0
Selic,2024-05-22,R6/2025,9.2628,9.25,0.6043,7.5,10.5,78.0,1
Selic,2024-05-22,R6/2025,9.2236,9.125,0.6263,7.5,10.5,132.0,0
Selic,2024-05-22,R5/2025,9.3429,9.25,0.5858,7.5,10.5,78.0,1
Selic,2024-05-22,R5/2025,9.2992,9.25,0.6073,7.5,10.5,132.0,0
Selic,2024-05-22,R4/2025,9.4872,9.5,0.5632,7.5,10.5,78.0,1
Selic,2024-05-22,R4/2025,9.4184,9.5,0.5892,7.5,10.5,132.0,0
Selic,2024-05-22,R3/2025,9.6442,9.75,0.5423,7.75,10.5,78.0,1
Selic,2024-05-22,R3/2025,9.5662,9.75,0.5648,7.5,10.5,132.0,0
Selic,2024-05-22,R2/2025,9.8109,10.0,0.5019,8.0,10.5,78.0,1
Selic,2024-05-22,R2/2025,9.725,9.75,0.5085,8.0,10.5,132.0,0
Selic,2024-05-22,R1/2025,9.9583,10.0,0.4465,8.5,10.5,78.0,1
Selic,2024-05-22,R1/2025,9.8692,10.0,0.4516,8.5,10.5,133.0,0
Selic,2024-05-22,R8/2024,10.0506,10.25,0.4078,8.5,10.5,84.0,1
Selic,2024-05-22,R8/2024,9.9548,10.0,0.407,8.5,10.5,143.0,0
Selic,2024-05-22,R7/2024,10.1037,10.25,0.3403,9.0,10.5,82.0,1
Selic,2024-05-22,R7/2024,10.0007,10.0,0.3544,9.0,10.5,140.0,0
Selic,2024-05-22,R6/2024,10.1433,10.25,0.2923,9.5,10.5,82.0,1
Selic,2024-05-22,R6/2024,10.0518,10.0,0.2966,9.5,10.5,140.0,0
Selic,2024-05-22,R5/2024,10.2012,10.25,0.2291,9.5,10.5,82.0,1
Selic,2024-05-22,R5/2024,10.1339,10.0,0.2244,9.5,10.5,140.0,0
Selic,2024-05-22,R4/2024,10.2957,10.25,0.1468,9.75,10.5,82.0,1
Selic,2024-05-22,R4/2024,10.2679,10.25,0.139,9.75,10.5,140.0,0
Selic,2024-05-21,R3/2026,9.0042,9.0,0.6835,7.0,10.5,59.0,1
Selic,2024-05-21,R3/2026,9.0223,9.0,0.7105,7.0,10.5,74.0,0
Selic,2024-05-21,R2/2026,9.0362,9.0,0.6542,7.0,10.5,69.0,1
Selic,2024-05-21,R2/2026,9.0202,9.0,0.6789,7.0,10.5,109.0,0
Selic,2024-05-21,R1/2026,9.0528,9.0,0.6646,7.0,10.5,71.0,1
Selic,2024-05-21,R1/2026,9.0459,9.0,0.6721,7.0,10.5,113.0,0
Selic,2024-05-21,R8/2025,9.196,9.0,0.6555,7.5,10.5,88.0,1
Selic,2024-05-21,R8/2025,9.1644,9.0,0.68,7.5,10.5,138.0,0
Selic,2024-05-21,R7/2025,9.238,9.25,0.6316,7.5,10.5,83.0,1
Selic,2024-05-21,R7/2025,9.1902,9.0,0.6537,7.5,10.5,131.0,0
Selic,2024-05-21,R6/2025,9.2771,9.25,0.6037,7.5,10.5,83.0,1
Selic,2024-05-21,R6/2025,9.2311,9.25,0.6267,7.5,10.5,131.0,0
Selic,2024-05-21,R5/2025,9.3614,9.25,0.5798,7.5,10.5,83.0,1
Selic,2024-05-21,R5/2025,9.3073,9.25,0.6066,7.5,10.5,131.0,0
Selic,2024-05-21,R4/2025,9.494,9.5,0.5637,7.5,10.5,83.0,1
Selic,2024-05-21,R4/2025,9.4216,9.5,0.5943,7.5,10.5,131.0,0
Selic,2024-05-21,R3/2025,9.6476,9.75,0.5434,7.75,10.5,83.0,1
Selic,2024-05-21,R3/2025,9.5648,9.75,0.571,7.5,10.5,131.0,0
Selic,2024-05-21,R2/2025,9.8072,10.0,0.502,8.0,10.5,83.0,1
Selic,2024-05-21,R2/2025,9.7191,9.75,0.5143,8.0,10.5,131.0,0
Selic,2024-05-21,R1/2025,9.9548,10.0,0.4495,8.5,10.5,83.0,1
Selic,2024-05-21,R1/2025,9.8588,10.0,0.455,8.5,10.5,132.0,0
Selic,2024-05-21,R8/2024,10.0393,10.25,0.4086,8.5,10.5,89.0,1
Selic,2024-05-21,R8/2024,9.9421,10.0,0.4074,8.5,10.5,142.0,0
Selic,2024-05-21,R7/2024,10.0891,10.25,0.3432,9.0,10.5,87.0,1
Selic,2024-05-21,R7/2024,9.9882,10.0,0.3536,9.0,10.5,139.0,0
Selic,2024-05-21,R6/2024,10.1293,10.25,0.2908,9.5,10.5,87.0,1
Selic,2024-05-21,R6/2024,10.0396,10.0,0.2942,9.5,10.5,139.0,0
Selic,2024-05-21,R5/2024,10.1897,10.25,0.2209,9.5,10.5,87.0,1
Selic,2024-05-21,R5/2024,10.1241,10.0,0.2191,9.5,10.5,139.0,0
Selic,2024-05-21,R4/2024,10.2874,10.25,0.1394,9.75,10.5,87.0,1
Selic,2024-05-21,R4/2024,10.2626,10.25,0.1352,9.75,10.5,139.0,0
Selic,2024-05-20,R3/2026,9.0,9.0,0.663,7.0,10.5,60.0,1
Selic,2024-05-20,R3/2026,9.016,9.0,0.6885,7.0,10.5,72.0,0
Selic,2024-05-20,R2/2026,9.025,9.0,0.6341,7.0,10.5,70.0,1
Selic,2024-05-20,R2/2026,9.011,9.0,0.6689,7.0,10.5,109.0,0
Selic,2024-05-20,R1/2026,9.0417,9.0,0.6455,7.0,10.5,72.0,1
Selic,2024-05-20,R1/2026,9.0393,9.0,0.663,7.0,10.5,113.0,0
Selic,2024-05-20,R8/2025,9.1847,9.0,0.6424,7.5,10.5,88.0,1
Selic,2024-05-20,R8/2025,9.1528,9.0,0.6762,7.5,10.5,137.0,0
Selic,2024-05-20,R7/2025,9.2294,9.25,0.6114,7.5,10.5,85.0,1
Selic,2024-05-20,R7/2025,9.1845,9.0,0.6454,7.5,10.5,131.0,0
Selic,2024-05-20,R6/2025,9.2735,9.25,0.5811,7.5,10.5,85.0,1
Selic,2024-05-20,R6/2025,9.2253,9.25,0.6185,7.5,10.5,131.0,0
Selic,2024-05-20,R5/2025,9.3588,9.25,0.555,7.5,10.5,85.0,1
Selic,2024-05-20,R5/2025,9.2996,9.25,0.5977,7.5,10.5,131.0,0
Selic,2024-05-20,R4/2025,9.4971,9.5,0.5376,7.5,10.5,85.0,1
Selic,2024-05-20,R4/2025,9.4121,9.5,0.5853,7.5,10.5,131.0,0
Selic,2024-05-20,R3/2025,9.6529,9.75,0.5161,7.75,10.5,85.0,1
Selic,2024-05-20,R3/2025,9.5533,9.75,0.5621,7.5,10.5,131.0,0
Selic,2024-05-20,R2/2025,9.8118,10.0,0.4773,8.0,10.5,85.0,1
Selic,2024-05-20,R2/2025,9.7057,9.75,0.5054,8.0,10.5,131.0,0
Selic,2024-05-20,R1/2025,9.9559,10.0,0.4273,8.5,10.5,85.0,1
Selic,2024-05-20,R1/2025,9.8474,10.0,0.4482,8.5,10.5,132.0,0
Selic,2024-05-20,R8/2024,10.0309,10.25,0.3981,8.5,10.5,89.0,1
Selic,2024-05-20,R8/2024,9.924,10.0,0.407,8.5,10.5,141.0,0
Selic,2024-05-20,R7/2024,10.0776,10.25,0.3376,9.0,10.5,87.0,1
Selic,2024-05-20,R7/2024,9.9699,10.0,0.3551,9.0,10.5,138.0,0
Selic,2024-05-20,R6/2024,10.1121,10.25,0.2906,9.5,10.5,87.0,1
Selic,2024-05-20,R6/2024,10.0217,10.0,0.2941,9.5,10.5,138.0,0
Selic,2024-05-20,R5/2024,10.1782,10.25,0.2174,9.5,10.5,87.0,1
Selic,2024-05-20,R5/2024,10.1123,10.0,0.2172,9.5,10.5,138.0,0
Selic,2024-05-20,R4/2024,10.2816,10.25,0.1356,9.75,10.5,87.0,1
Selic,2024-05-20,R4/2024,10.2572,10.25,0.1344,9.75,10.5,138.0,0
Selic,2024-05-17,R3/2026,9.0333,9.0,0.6198,7.75,10.5,57.0,1
Selic,2024-05-17,R3/2026,9.0326,9.0,0.6638,7.25,10.5,66.0,0
Selic,2024-05-17,R2/2026,9.047,9.0,0.5927,7.75,10.5,68.0,1
Selic,2024-05-17,R2/2026,8.9879,9.0,0.6703,7.0,10.5,108.0,0
Selic,2024-05-17,R1/2026,9.067,9.0,0.6062,7.5,10.5,70.0,1
Selic,2024-05-17,R1/2026,9.026,9.0,0.6687,7.0,10.5,113.0,0
Selic,2024-05-17,R8/2025,9.194,9.0,0.6045,7.5,10.5,86.0,1
Selic,2024-05-17,R8/2025,9.1477,9.0,0.6819,7.25,10.5,140.0,0
Selic,2024-05-17,R7/2025,9.237,9.25,0.5833,7.5,10.5,83.0,1
Selic,2024-05-17,R7/2025,9.1723,9.0,0.6526,7.5,10.5,133.0,0
Selic,2024-05-17,R6/2025,9.2773,9.25,0.561,7.5,10.5,83.0,1
Selic,2024-05-17,R6/2025,9.2125,9.25,0.6272,7.5,10.5,133.0,0
Selic,2024-05-17,R5/2025,9.3614,9.25,0.5395,7.5,10.5,83.0,1
Selic,2024-05-17,R5/2025,9.2857,9.25,0.6071,7.5,10.5,133.0,0
Selic,2024-05-17,R4/2025,9.4908,9.5,0.5214,7.5,10.5,83.0,1
Selic,2024-05-17,R4/2025,9.3946,9.5,0.5907,7.5,10.5,133.0,0
Selic,2024-05-17,R3/2025,9.6505,9.75,0.4955,7.75,10.5,83.0,1
Selic,2024-05-17,R3/2025,9.5413,9.75,0.563,7.5,10.5,133.0,0
Selic,2024-05-17,R2/2025,9.7916,10.0,0.4722,8.0,10.5,83.0,1
Selic,2024-05-17,R2/2025,9.6857,9.75,0.5036,8.0,10.5,133.0,0
Selic,2024-05-17,R1/2025,9.923,10.0,0.4309,8.5,10.5,83.0,1
Selic,2024-05-17,R1/2025,9.8236,9.75,0.4451,8.5,10.5,134.0,0
Selic,2024-05-17,R8/2024,10.0004,10.0,0.3904,8.5,10.5,86.0,1
Selic,2024-05-17,R8/2024,9.8961,10.0,0.3947,8.5,10.5,144.0,0
Selic,2024-05-17,R7/2024,10.0488,10.0,0.3297,9.0,10.5,84.0,1
Selic,2024-05-17,R7/2024,9.9418,10.0,0.3438,9.0,10.5,140.0,0
Selic,2024-05-17,R6/2024,10.0863,10.25,0.2874,9.5,10.5,84.0,1
Selic,2024-05-17,R6/2024,9.9964,10.0,0.2866,9.5,10.5,140.0,0
Selic,2024-05-17,R5/2024,10.1637,10.25,0.2059,9.75,10.5,84.0,1
Selic,2024-05-17,R5/2024,10.0893,10.0,0.2156,9.5,10.5,140.0,0
Selic,2024-05-17,R4/2024,10.2798,10.25,0.1183,10.0,10.5,84.0,1
Selic,2024-05-17,R4/2024,10.2446,10.25,0.1352,9.75,10.5,140.0,0
Selic,2024-05-16,R3/2026,9.1561,9.0,0.7276,7.25,10.25,33.0,1
Selic,2024-05-16,R3/2026,9.1816,9.0,0.7224,7.25,10.5,38.0,0
Selic,2024-05-16,R2/2026,9.0488,9.0,0.6634,7.5,10.25,45.0,1
Selic,2024-05-16,R2/2026,8.9281,9.0,0.6783,7.0,10.5,105.0,0
Selic,2024-05-16,R1/2026,9.0748,9.0,0.6314,7.75,10.25,46.0,1
Selic,2024-05-16,R1/2026,8.9593,9.0,0.6659,7.0,10.5,112.0,0
Selic,2024-05-16,R8/2025,9.1781,9.0,0.6175,7.75,10.5,60.0,1
Selic,2024-05-16,R8/2025,9.0883,9.0,0.6841,7.25,10.5,138.0,0
Selic,2024-05-16,R7/2025,9.2055,9.0,0.6091,8.0,10.5,58.0,1
Selic,2024-05-16,R7/2025,9.112,9.0,0.6568,7.5,10.5,131.0,0
Selic,2024-05-16,R6/2025,9.2417,9.0,0.5872,8.0,10.5,58.0,1
Selic,2024-05-16,R6/2025,9.1566,9.0,0.6348,7.5,10.5,131.0,0
Selic,2024-05-16,R5/2025,9.3147,9.25,0.562,8.0,10.5,58.0,1
Selic,2024-05-16,R5/2025,9.2252,9.25,0.6154,7.5,10.5,131.0,0
Selic,2024-05-16,R4/2025,9.4308,9.5,0.5228,8.0,10.5,58.0,1
Selic,2024-05-16,R4/2025,9.3224,9.5,0.5898,7.5,10.5,131.0,0
Selic,2024-05-16,R3/2025,9.5774,9.5,0.4649,8.0,10.5,58.0,1
Selic,2024-05-16,R3/2025,9.456,9.5,0.5452,7.5,10.5,131.0,0
Selic,2024-05-16,R2/2025,9.7233,9.75,0.3936,8.75,10.5,58.0,1
Selic,2024-05-16,R2/2025,9.5912,9.75,0.4798,8.0,10.5,131.0,0
Selic,2024-05-16,R1/2025,9.8578,9.75,0.3673,9.0,10.5,59.0,1
Selic,2024-05-16,R1/2025,9.7262,9.75,0.4237,8.5,10.5,132.0,0
Selic,2024-05-16,R8/2024,9.9381,10.0,0.3551,9.0,10.5,60.0,1
Selic,2024-05-16,R8/2024,9.7872,9.75,0.3856,8.75,10.5,142.0,0
Selic,2024-05-16,R7/2024,9.9678,10.0,0.3228,9.25,10.5,59.0,1
Selic,2024-05-16,R7/2024,9.8305,9.75,0.3377,8.75,10.5,138.0,0
Selic,2024-05-16,R6/2024,10.0127,10.0,0.2661,9.5,10.5,59.0,1
Selic,2024-05-16,R6/2024,9.8949,9.75,0.2689,9.0,10.5,138.0,0
Selic,2024-05-16,R5/2024,10.1102,10.0,0.1857,9.5,10.5,59.0,1
Selic,2024-05-16,R5/2024,10.0163,10.0,0.2024,9.25,10.5,138.0,0
Selic,2024-05-16,R4/2024,10.2627,10.25,0.1072,9.75,10.5,59.0,1
Selic,2024-05-16,R4/2024,10.2065,10.25,0.1441,9.75,10.5,138.0,0
Selic,2024-05-15,R3/2026,9.2056,9.0,0.6985,7.25,10.5,36.0,1
Selic,2024-05-15,R3/2026,9.2056,9.0,0.6985,7.25,10.5,36.0,0
Selic,2024-05-15,R2/2026,9.101,9.0,0.6773,7.5,10.5,49.0,1
Selic,2024-05-15,R2/2026,8.9352,9.0,0.6768,7.0,10.5,105.0,0
Selic,2024-05-15,R1/2026,9.1263,9.0,0.6479,7.75,10.5,51.0,1
Selic,2024-05-15,R1/2026,8.9464,9.0,0.6882,7.0,10.5,113.0,0
Selic,2024-05-15,R8/2025,9.1997,9.0,0.6127,7.75,10.5,66.0,1
Selic,2024-05-15,R8/2025,9.0715,9.0,0.695,7.0,10.5,139.0,0
Selic,2024-05-15,R7/2025,9.2249,9.168,0.6054,8.0,10.5,63.0,1
Selic,2024-05-15,R7/2025,9.0922,9.0,0.6694,7.0,10.5,132.0,0
Selic,2024-05-15,R6/2025,9.2582,9.25,0.5807,8.0,10.5,63.0,1
Selic,2024-05-15,R6/2025,9.1384,9.0,0.6428,7.25,10.5,132.0,0
Selic,2024-05-15,R5/2025,9.3254,9.25,0.5521,8.0,10.5,63.0,1
Selic,2024-05-15,R5/2025,9.2045,9.25,0.6245,7.25,10.5,132.0,0
Selic,2024-05-15,R4/2025,9.4363,9.5,0.5099,8.0,10.5,63.0,1
Selic,2024-05-15,R4/2025,9.2991,9.5,0.6018,7.25,10.5,132.0,0
Selic,2024-05-15,R3/2025,9.5792,9.5,0.454,8.0,10.5,63.0,1
Selic,2024-05-15,R3/2025,9.4279,9.5,0.5662,7.25,10.5,132.0,0
Selic,2024-05-15,R2/2025,9.7254,9.75,0.3777,8.75,10.5,63.0,1
Selic,2024-05-15,R2/2025,9.5603,9.75,0.503,7.5,10.5,132.0,0
Selic,2024-05-15,R1/2025,9.8533,9.75,0.3541,9.0,10.5,64.0,1
Selic,2024-05-15,R1/2025,9.6926,9.75,0.4512,7.75,10.5,133.0,0
Selic,2024-05-15,R8/2024,9.9147,10.0,0.3495,9.0,10.5,67.0,1
Selic,2024-05-15,R8/2024,9.7572,9.75,0.4053,8.0,10.5,143.0,0
Selic,2024-05-15,R7/2024,9.9447,10.0,0.3155,9.25,10.5,66.0,1
Selic,2024-05-15,R7/2024,9.8029,9.75,0.3529,8.25,10.5,139.0,0
Selic,2024-05-15,R6/2024,9.9924,10.0,0.2574,9.5,10.5,66.0,1
Selic,2024-05-15,R6/2024,9.8705,9.75,0.2754,8.75,10.5,139.0,0
Selic,2024-05-15,R5/2024,10.0947,10.0,0.1782,9.5,10.5,66.0,1
Selic,2024-05-15,R5/2024,9.9964,10.0,0.2056,9.25,10.5,139.0,0
Selic,2024-05-15,R4/2024,10.2576,10.25,0.1063,9.75,10.5,66.0,1
Selic,2024-05-15,R4/2024,10.196,10.25,0.1492,9.75,10.5,139.0,0
Selic,2024-05-14,R3/2026,9.2548,9.0,0.6944,7.25,10.5,31.0,1
Selic,2024-05-14,R3/2026,9.2548,9.0,0.6944,7.25,10.5,31.0,0
Selic,2024-05-14,R2/2026,9.1125,9.0,0.6833,7.5,10.5,44.0,1
Selic,2024-05-14,R2/2026,8.9461,9.0,0.6804,7.0,10.5,103.0,0
Selic,2024-05-14,R1/2026,9.14,9.0,0.6502,7.75,10.5,46.0,1
Selic,2024-05-14,R1/2026,8.9571,9.0,0.6884,7.0,10.5,112.0,0
Selic,2024-05-14,R8/2025,9.1853,9.0,0.6064,8.0,10.5,59.0,1
Selic,2024-05-14,R8/2025,9.0665,9.0,0.6859,7.0,10.5,138.0,0
Selic,2024-05-14,R7/2025,9.2218,9.084,0.6008,8.0,10.5,56.0,1
Selic,2024-05-14,R7/2025,9.091,9.0,0.6611,7.0,10.5,131.0,0
Selic,2024-05-14,R6/2025,9.2593,9.125,0.5786,8.0,10.5,56.0,1
Selic,2024-05-14,R6/2025,9.1375,9.0,0.6363,7.25,10.5,131.0,0
Selic,2024-05-14,R5/2025,9.3259,9.25,0.5508,8.0,10.5,56.0,1
Selic,2024-05-14,R5/2025,9.2004,9.25,0.6189,7.25,10.5,131.0,0
Selic,2024-05-14,R4/2025,9.4372,9.5,0.5117,8.0,10.5,56.0,1
Selic,2024-05-14,R4/2025,9.29,9.25,0.5988,7.25,10.5,131.0,0
Selic,2024-05-14,R3/2025,9.5668,9.5,0.4594,8.0,10.5,56.0,1
Selic,2024-05-14,R3/2025,9.4102,9.5,0.5629,7.25,10.5,131.0,0
Selic,2024-05-14,R2/2025,9.7045,9.75,0.3817,8.75,10.5,56.0,1
Selic,2024-05-14,R2/2025,9.5397,9.75,0.4989,7.5,10.5,131.0,0
Selic,2024-05-14,R1/2025,9.8089,9.75,0.3395,9.0,10.5,57.0,1
Selic,2024-05-14,R1/2025,9.6637,9.75,0.4404,7.75,10.5,132.0,0
Selic,2024-05-14,R8/2024,9.8714,10.0,0.3336,9.0,10.5,60.0,1
Selic,2024-05-14,R8/2024,9.7291,9.75,0.3931,8.0,10.5,142.0,0
Selic,2024-05-14,R7/2024,9.9043,10.0,0.2978,9.25,10.5,59.0,1
Selic,2024-05-14,R7/2024,9.7779,9.75,0.3361,8.25,10.5,138.0,0
Selic,2024-05-14,R6/2024,9.9534,10.0,0.2413,9.5,10.5,59.0,1
Selic,2024-05-14,R6/2024,9.846,9.75,0.2595,8.75,10.5,138.0,0
Selic,2024-05-14,R5/2024,10.0678,10.0,0.1649,9.5,10.5,59.0,1
Selic,2024-05-14,R5/2024,9.9801,10.0,0.1929,9.25,10.5,138.0,0
Selic,2024-05-14,R4/2024,10.25,10.25,0.1029,9.75,10.5,59.0,1
Selic,2024-05-14,R4/2024,10.1902,10.25,0.1461,9.75,10.5,138.0,0
Selic,2024-05-13,R3/2026,9.2554,9.075,0.6898,7.25,10.5,28.0,1
Selic,2024-05-13,R3/2026,9.2554,9.075,0.6898,7.25,10.5,28.0,0
Selic,2024-05-13,R2/2026,9.0727,9.0,0.6752,7.5,10.5,44.0,1
Selic,2024-05-13,R2/2026,8.9333,9.0,0.6713,7.0,10.5,102.0,0
Selic,2024-05-13,R1/2026,9.1074,9.0,0.6438,7.75,10.5,46.0,1
Selic,2024-05-13,R1/2026,8.9454,9.0,0.6804,7.0,10.5,111.0,0
Selic,2024-05-13,R8/2025,9.1655,9.0,0.6039,8.0,10.5,57.0,1
Selic,2024-05-13,R8/2025,9.0611,9.0,0.6794,7.0,10.5,138.0,0
Selic,2024-05-13,R7/2025,9.194,9.0,0.5948,8.0,10.5,55.0,1
Selic,2024-05-13,R7/2025,9.0833,9.0,0.6541,7.0,10.5,131.0,0
Selic,2024-05-13,R6/2025,9.2231,9.0,0.5774,8.0,10.5,55.0,1
Selic,2024-05-13,R6/2025,9.1261,9.0,0.6303,7.25,10.5,131.0,0
Selic,2024-05-13,R5/2025,9.2818,9.25,0.554,8.0,10.5,55.0,1
Selic,2024-05-13,R5/2025,9.1851,9.25,0.6136,7.25,10.5,131.0,0
Selic,2024-05-13,R4/2025,9.3815,9.5,0.522,8.0,10.5,55.0,1
Selic,2024-05-13,R4/2025,9.2671,9.25,0.5975,7.25,10.5,131.0,0
Selic,2024-05-13,R3/2025,9.4998,9.5,0.4839,8.0,10.5,55.0,1
Selic,2024-05-13,R3/2025,9.3797,9.5,0.5682,7.25,10.5,131.0,0
Selic,2024-05-13,R2/2025,9.6355,9.75,0.4154,8.75,10.5,55.0,1
Selic,2024-05-13,R2/2025,9.5054,9.5,0.508,7.5,10.5,131.0,0
Selic,2024-05-13,R1/2025,9.7475,9.75,0.3814,9.0,10.5,56.0,1
Selic,2024-05-13,R1/2025,9.6315,9.75,0.4495,7.75,10.5,132.0,0
Selic,2024-05-13,R8/2024,9.8325,9.7675,0.3606,9.0,10.5,58.0,1
Selic,2024-05-13,R8/2024,9.7045,9.75,0.3955,8.0,10.5,142.0,0
Selic,2024-05-13,R7/2024,9.8725,9.8015,0.3049,9.25,10.5,58.0,1
Selic,2024-05-13,R7/2024,9.758,9.75,0.3338,8.25,10.5,138.0,0
Selic,2024-05-13,R6/2024,9.9353,9.875,0.2393,9.5,10.5,58.0,1
Selic,2024-05-13,R6/2024,9.8333,9.75,0.256,8.75,10.5,138.0,0
Selic,2024-05-13,R5/2024,10.0603,10.0,0.1629,9.5,10.5,58.0,1
Selic,2024-05-13,R5/2024,9.9728,10.0,0.1943,9.25,10.5,138.0,0
Selic,2024-05-13,R4/2024,10.25,10.25,0.1038,9.75,10.5,58.0,1
Selic,2024-05-13,R4/2024,10.1866,10.25,0.1507,9.75,10.5,138.0,0
Selic,2024-05-10,R3/2026,9.2935,9.25,0.7322,7.25,10.5,23.0,1
Selic,2024-05-10,R3/2026,9.2935,9.25,0.7322,7.25,10.5,23.0,0
Selic,2024-05-10,R2/2026,9.05,9.0,0.7441,7.5,10.5,40.0,1
Selic,2024-05-10,R2/2026,8.918,9.0,0.664,7.0,10.5,103.0,0
Selic,2024-05-10,R1/2026,9.0398,9.0,0.7346,7.5,10.5,44.0,1
Selic,2024-05-10,R1/2026,8.9296,9.0,0.6811,7.0,10.5,113.0,0
Selic,2024-05-10,R8/2025,9.1091,9.0,0.6855,7.5,10.5,55.0,1
Selic,2024-05-10,R8/2025,9.0389,9.0,0.6799,7.0,10.5,142.0,0
Selic,2024-05-10,R7/2025,9.1321,9.0,0.6827,7.5,10.5,53.0,1
Selic,2024-05-10,R7/2025,9.0598,9.0,0.658,7.0,10.5,134.0,0
Selic,2024-05-10,R6/2025,9.1651,9.0,0.6675,7.5,10.5,53.0,1
Selic,2024-05-10,R6/2025,9.1043,9.0,0.6344,7.25,10.5,134.0,0
Selic,2024-05-10,R5/2025,9.2075,9.25,0.6565,7.5,10.5,53.0,1
